text,mid
哈哈哈哈哈哈哈,4909649634267545
我们山东高考的时候，反正我的挖掘机考试没过关，还要每个人带着大葱比谁的高，我也不行，后来纯靠煎饼烙得好，作为特招生读的大学。,4909649634267545
@偶是胡兔子 笑死了,4909649634267545
@我是真的很困额 @再吃一口巧克力_,4909649634267545
@Everglow________,4909649634267545
终于有青海的了，落泪,4909649634267545
我们山东高考的时候，反正我夜爬泰山没过关，作弊走索道让老师抓到了，后来去开挖掘机作业，结果把电缆挖出来了当场说要给我不及格，还好我会煎饼卷大葱，卷到考官心里去了，作为特招生上的卷煎饼大学,4909649634267545
吉林人前阵子路过井盖没绕过去，打了自己手三下，具姥姥说这样就不会有厄运了,4909649634267545
河北呢,4909649634267545
我们湖北高考的时候有人把热干面倒长江里，热干面里麻酱太多了导致长江糊了，过不了长江，被黄鹤楼运到到考场的时候还差点迟到了,4909649634267545
我们重庆高考的时候，反正我做火锅底料没过关，辣子呛得我眼泪直流，后来全靠我一口气爬上三个山腿都不抖作为体育生进入的大学。,4909649634267545
河北怎么这种话题都没有存在感,4909649634267545
不是 你们都是特招生啊？！,4909649634267545
贵州考什么,4909649634267545
@铁锤猛女 @很爱吃生腌 @鱼丸粗面不要鱼丸丸 给我看饿了哈哈哈哈,4909649634267545
我们河北高考考密集式跑操,4909649634267545
在广东抓不了蟑螂是上不了大学的,4909649634267545
东北吃绿化带是什么意思,4909649634267545
新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢,4909649634267545
福州不就是省会吗,4909649634267545
@_lbtX,4909649634267545
@shadow想逃逃 速来,4909649634267545
@___你神经病啊 辽宁是啥,4909649634267545
安徽那个是地域黑吧,4909649634267545
我河北的，因为我不喜欢吃面，所以真的做不出来安徽牛肉板面！还好我朵拉头剪的比他们都好，作为特招生读的大学,4909649634267545
@你这是在说我小周飘,4909649634267545
我们广西高考的时候，我种的各类水果产量都不行，还好我卖水果都是10块钱三斤，作为特招生读的大学,4909649634267545
@剥了壳的毛栗子 不要太离谱，一定是你烩面做的好,4909649634267545
@元气少女eve 每日调料,4909649634267545
我们广西高考的时候，反正我吃螺蛳粉没过关，吃到一半被考官发现不加辣椒赶出场了，还好全靠我会唱山歌，作为特招生读的大学,4909649634267545
我们黑龙江高考的时候，我唱二人转老师还夸我唱的好，不过麻辣烫宽粉没煮熟芝麻酱调稀了麻辣拌整的还行，烧烤有点烤糊边了不过料撒的刚刚好，烤冷面我做的嘎嘎好还有汤呢，东北大冷面醋有点放少了，锅包肉忘记放萝卜丝点缀了，东北大拉皮我过关了，堆雪人那天雪有点松没没堆好差点就能堆到一米八了,4909649634267545
我们山东高考的时候，反正我开挖掘机没过关，履带差点压着考官的脚得零分，还好我早早种下的大葱长得高，竖起来比考官还高，作为特招生读的大学。,4909649634267545
我们山东高考的时候，反正我种大葱没过关，不到1米8被考官发现不够山东人平均身高被赶出场了，还好全靠我会烙煎饼，作为特招生读的大学,4909649634267545
哈哈哈哈哈 笑的崩溃,4909649634267545
我们北京高考的时候，反正我唱京剧没过，炒肝儿还没炒熟，差点给考官吃中毒，后来全凭能一口气喝十碗豆汁，作为特招生读的大学。,4909649634267545
@嘿你笑的像花一樣 笑的头昏,4909649634267545
@是远坂琳,4909649634267545
嵌糕那个肯定是台州的,4909649634267545
广西的呢,4909649634267545
怎么自动点赞呀,4909649634267545
我们海南高考的时候，反正我爬椰子树没过关，爬到一半被椰子砸晕了，还好我记得海南的省会是三亚，作为特招读的大学,4909649634267545
下次把我截进去哈哈哈哈，哈哈哈,4909649634267545
邮费截图的吧,4909649634267545
山西考什么,4909649634267545
骑熊猫骑得溜哈哈哈哈哈哈哈哈@大橘子hh,4909649634267545
打女人这种事情也可以拿来娱乐化了吗…？,4909649634267545
上海考什么呀？,4909649634267545
山东考什么？？？,4909649634267545
我们北京高考的时候，反正我的炸酱面没过关，面都坨了。还好我又做了烤鸭，作为特招生读的大学,4909649634267545
@牛馍王小苏 @布川枯芝 哈哈哈哈哈,4909649634267545
江西考什么,4909649634267545
山东打女人那个…没有梗可以不说真的很低俗,4909649634267545
@Dei大湿 买,4909649634267545
我们东北高考的时候考给锅包肉炸脆壳，不够脆的上不了大学，而且分老式和新式两科进行考核,4909649634267545
山东考挖掘机操作和挖掘机拆装与维修。对我来说拆装维修很麻烦，零件太大了搬不动，得申请辅助挖掘机。老师说这样操作不熟练反而会影响成绩，难顶，哪门都得好好学不能偏科啊,4909649634267545
没有贵州，因为我们贵州还没有通电,4909649634267545
@沙坡村男子技校,4909649634267545
哈哈哈哈哈哈因为河北真的在高考,4909649634267545
我们云南高考的时候，菌子采摘我不会骑大象科目带大象踩伤了考官，还好毒pin鉴定那科因为我是版纳人基础比较好，这才把分拉上去才有大学上,4909649634267545
@祯可爱l,4909649634267545
上📺了,4909649634267545
我们河北高考的时候，反正我做安徽正宗牛肉板面没过关，做到一半分不清到底是安徽的还是河北的了，不过我驴肉火烧做得好抓驴抓的溜，作为特招生上的大学,4909649634267545
安徽的梗在哪,4909649634267545
我们重庆高考的时候，反正我爬楼梯没过关，爬了几步累得遭不住就直接跑了，还好我吃火锅贼六，作为特招生读的大学。,4909649634267545
@生若白驹,4909649634267545
我们山东高考的时候，我煎饼卷大葱没做好，挖掘机开到一半还没油了，还好我说我要考公把考官感动了，作为特招生读的大学,4909649634267545
我们江西高考的时候我米粉做的一般差点被刷掉，辣椒没注意，放潮过期了，差点给考官吃进医院，最后还好会御剑飞行和画符抓鬼，勉强上了个大学,4909649634267545
我们广东高考的时候，反正我拉肠粉没过关，加调料的时候被监考发现在里面加了一点点辣椒酱，涉嫌作弊被直接赶下场，好在我会抓蟑螂，五分钟抓到一百只，作为特招生读的大学,4909649634267545
宁夏呢宁夏呢,4909649634267545
哈哈哈哈@差一个脑袋,4909649634267545
我们河北高考的时候，衡水管理模拟体验我没挨住，困的直接睡死，幸好我安徽牛肉板面做的不错，考官夸我做的正宗，直接炫了两大碗，作为特招生读的大学,4909649634267545
@福气还在后头 @只只不止止 来笑！哈哈哈哈哈哈,4909649634267545
大家都轻描淡写的说出来曾经的痛苦,4909649634267545
我们山西高考的时候，反正我削面没过关，削了一半实在端不动面了，还好全靠我喝醋喝的麻溜，作为特招生才上的大学。,4909649634267545
@油菜不吃菜,4909649634267545
@用户麻了 哈哈哈哈哈,4909649634267545
还有福建的梗吗,4909649634267545
@在这儿呢罗罗,4909649634267545
我们广西高考的时候，反正我唱山歌没过关，唱一半破音跑调了，还好煮过三年螺蛳粉特别熟练，作为特招生读的大学。,4909649634267545
@噗噗大脸怪 看下这个抵制抑郁,4909649634267545
我们河南高考的时候，反正我一下子就过了，因为我天生神力，一家伙扛走了小区里三十个井盖,4909649634267545
我们贵州高考的时候，反正我吃折耳根没过关，吃了一盘就yue了，还好我喝茅台很行，把考官都喝趴下了，作为特招生上的大学,4909649634267545
浙江下海捕鱼笑死我了,4909649634267545
那个快乐牛油果到底哪个地方的,4909649634267545
@有钱也有趣 做螺狮粉 粉没泡好 全靠传销拉下线拉得好作为特招生,4909649634267545
hhh需要天津,4909649634267545
@我是银子子 好多食谱,4909649634267545
我们山东人都在备考 连评论都没有,4909649634267545
我们内蒙高考的时候，反正我的蒙古包建筑学没过关，还要每个人带白酒和小羊去烤全羊，后来考夜间骑射凭感觉射了好多，作为特招生读的大学。,4909649634267545
我们天津高考的时候，反正我做麻花没过关，扭麻花的时候把胳膊抻抽筋了，还好我盘头盘得高，作为特招生读的大学。,4909649634267545
@XXK君掉了一只鹿,4909649634267545
@小陶今天很美丽 安徽呢？,4909649634267545
@少年请看镜头 @失契齿轮_,4909649634267545
下蛊给监考老师一块蛊中毒了……差点没学上,4909649634267545
@十五5十,4909649634267545
"我们陕西高考的时候，反正我做肉夹馍没过关,做了一个饼也不脆肉还馊了，还好兵马俑当的好，作为特招生读的大学。",4909649634267545
那你就祝愿所有的考生们都可以实现自己的梦想完成自己的目标,4909655773417012
只要参加了高考，你就是最棒的,4909655773417012
希望所有的高考生在明天都可以取得好的成绩，高考加油,4909655773417012
祝所有的考生都可以取得不错的成绩，实现自己的梦想,4909655773417012
后面才发现高考只是人生很小的一部分,4909655773417012
回想自己当年高考，心态真的不想，遇到一道难题就卡半天,4909655773417012
那天会因为洪水考不了，但不要太难过，一定要调整好心态一定要,4909655773417012
滚烫青春，无畏向上，我们顶峰见！,4909655773417012
当时我自己高考的时候真的好紧张，就怕考不好，考不上好的大学,4909655773417012
祝愿2023的考生都能顺利上岸，相信自己一定能做到,4909655773417012
考生们加油冲！你们都是最棒的,4909655773417012
一定要放松心态,4909655773417012
愿学子们都能考到自己理想的大学,4909655773417012
原来我已经是七年前的考生了时间真快,4909655773417012
愿所有考生都能心想事成题目都会做,4909655773417012
高考那会吧，其实还好，虽然紧张但是想的少,4909655773417012
祝愿所有的考生都能够考上自己理想的大学。旗开得胜，金榜题名,4909655773417012
希望高考学子们都可以发挥出自己的水平，金榜题名,4909655773417012
一定要用一颗上进的心来迎接挑战,4909655773417012
祝所有的考生都能正常发货，金榜题名,4909655773417012
如果再来一次我一定会好好学，好好考，祝高考学子考试顺利,4909655773417012
在此祝福考生们都能取得优异的成绩,4909655773417012
如果可以回到过去我当年一定要好好考试啊,4909655773417012
平常心就好发挥尽力就好不要太自责,4909655773417012
向今年参加高考的学子们送上祝福，都能够金榜题名,4909655773417012
相信自己一定会发挥出最好的水平，放松自己的心态,4909655773417012
明天就要高考了，希望所有的考生一定要放平心态，不要太紧张,4909655773417012
希望考生们都能稳定发挥 你们一定都会取得好成绩的,4909655773417012
希望考生们都不要紧张，发挥出自己应有的水平就好了,4909655773417012
只要内心坚定相信自己可以的就一定可以，都给我冲啊,4909655773417012
这也算是我们人生的转折点了，希望大家都可以得偿所愿,4909655773417012
保持好心态非常重要，好好迎接明天的高考,4909655773417012
那些年为高考拼过的命、熬过的夜、写过的题后来啊都成为了我热烈青春中靓丽的一笔，加油,4909655773417012
用笑脸去迎接高考希望每一位考生都能顺利上岸,4909655773417012
一起为考生们助力加油，希望都能实现梦想,4909655773417012
希望所有的考生都能考出自己理想的成绩，加油,4909655773417012
高考真的是很久以前的事情了，希望高考的学生都能够加油,4909655773417012
明天就是高考了大家记得千万不要紧张的,4909655773417012
相信考生们都能考出好成绩 你们的未来一定会更好的,4909655773417012
希望大家都能取得满意的成绩，所得皆所愿,4909655773417012
不管结果怎样保持乐观上进的心态,4909655773417012
尽自己所能就好了,4909655773417012
明天就是高考了，考生们一定要加油,4909655773417012
高考只是人生的一个转折点要放轻松,4909655773417012
希望高考学子能够胜利凯旋而归冲吧,4909655773417012
没信心考出好成绩，但是我会全力以赴，平常我只考了350+，希望可以上400🙏🏻,4909655773417012
高考一定要加油啊，这是人生的一个转折点，要努力。,4909655773417012
谢谢,4909655773417012
希望所有的高考生都可以金榜题名考上自己理想中的大学,4909655773417012
高三学子加油希望不负自己的努力和梦想,4909655773417012
挥毫纸间鱼跃龙门都能得偿所愿,4909655773417012
好好的加油考一个理想的学校,4909655773417012
一次高考是你们的一个转折点，希望你们加油努力,4909655773417012
考出好成绩，实现自己的梦想,4909655773417012
高考那一天多少还是有点紧张的，高考是人生的转折点,4909655773417012
保持一个良好的心态不要太紧张尽力而为就行,4909655773417012
今年复读再考 很怕到时候语文阅读脑子不集中会想其他的这不是我能控制的 越不想想 大脑越要想 真讨厌,4909655773417012
请考生们相信自己一定能够发挥出最好的水平,4909655773417012
祝福所有的高考学子：心所至梦必达，取得好成绩,4909655773417012
愿明天所有学子高考发挥都能超长,4909655773417012
时间过得好快呀明天就要高考了,4909655773417012
祝自己高考顺利上岸,4909655773417012
加油加油！金榜题名,4909655773417012
谢谢！,4909655773417012
家人们染什么颜色的头发啊,4909655773417012
时间一晃而过马上又迎来了高考,4909655773417012
祝明天你们可以旗开得胜,4909655773417012
希望所有的高考生在明天都可以不紧张焦虑高考加油,4909655773417012
我想对当年的我说 考的不好就复读 不要留下遗憾 不要让自己一直后悔,4909655773417012
替高考学子加油，希望你们可以发挥出自己的水平,4909655773417012
人生最重要的不单是高考，心态一定要稳,4909655773417012
相信自己我可以，今年一定上岸！,4909655773417012
希望所有考生不要太紧张，一定要适当的放松一下自己,4909655773417012
希望考生们都能考上心仪的大学,4909655773417012
希望同学们可以在考场上发挥出最好的状态,4909655773417012
希望明天考试的各位考生都可以取得很好的成绩，都能考上自己理想中的大学,4909655773417012
祝愿你们取得优异成绩考上理想大学,4909655773417012
人生就像是一场旅程，不在乎旅途的终点，而在意过程,4909655773417012
高考加油，放平心态，答出最满意的答卷，给你们加油,4909655773417012
回首看来，其实高考真的是重要时刻还真马虎不得,4909655773417012
高考和平常一样，只要放松心态都能考出理想的成绩,4909655773417012
进考场的时候一定不能紧张放轻松,4909655773417012
高考大捷,4909655773417012
时间好快啊 都离我高考时候十多年了 在这预祝今年所有高三考生金榜题名！！,4909655773417012
加油,4909655773417012
加油借吉言,4909655773417012
不要给自己那么大的压力，努力过就好，展示自己真实水平,4909655773417012
一定要勇敢充满自信的迎接挑战,4909655773417012
六月的长风即将吹起，你我必将殊途同归，我们顶峰相见,4909655773417012
好好睡觉，好好吃饭，好好上厕所，考好考不好无所谓,4909655773417012
希望高考的学子们都可以取得最优异的成绩,4909655773417012
相信付出就会有回报,4909655773417012
正常发挥就好，如果超常发挥那就更好,4909655773417012
不要紧张用最放松的心情去赴考，相信自己一定可以的,4909655773417012
马上就是高考的祝愿所有考生都可以金榜题名，考上自己理想的大学,4909655773417012
十几年寒窗苦读就是为了这一刻，一定要拿出最大的实力来,4909655773417012
送上我的祝福，让你们充满信心和勇气迎接这场挑战,4909655773417012
愿考生们都能走出人生的转折点实现梦想,4909655773417012
如果能够回到高考，我一定会对自己说一声，加油，你已经很棒了,4909655773417012
虽然高考离我很远很远了，但是当初考试的时候的紧张真的历历在目,4909655773417012
此人经常在邯郸地区（曲周、鸡泽、永年）等地，以检举、揭发相关企业破坏环境、违规生产疫情防控不力等为由在网上发布负面文章（见截图），希望公安、网信等有关部门核实其身份和目的，维护地区良好政治生态。,4785774031015887
