screen_name,date_range,total_page,current_page,keyword,mid,uid,p_text,reposts_count,comments_count,attitudes_count
EllyGMAT,2021-07-26:2021-07-27,50,19,双减政策,4663658863662215,1978374045,英语 国家“双减”政策到底有什么影响？ LEllyCJ的微博视频,0,1,0
8090kk,2021-07-26:2021-07-27,50,19,双减政策,4663657344011929,1862294773,《从“双减”到“股灾”：时代变天了》2021年6月15日，教育部校外教育培训监管司宣布成立。这就不是“警惕”了，而是“政策出台”了。今天“双减”落地，行业变天，万亿市场被干掉了。O网页链接,0,0,0
网络传播研究,2021-07-26:2021-07-27,50,19,双减政策,4663656593490504,1901698813,#双减政策能治好教育内卷吗？#微议一@三联生活周刊：中国教育的复杂性在于，造成家长焦虑的源头很多是社会发展阶段的客观现状。教育里的很多问题也不是教育系统本身造成的。一个政策难以彻底解决问题，需要多方面一起改善，才会向好的方向发展。治理教育生态有超越其领域的价值，教育不能加剧不公平，它要让所有人受益。O“双减”政策落地，内卷能停止吗？ 收起d,0,1,2
玉宇澄清666,2021-07-26:2021-07-27,50,19,双减政策,4663656044827841,5312451348,#双减意见如何规范学生作业和校外培训#我就问问学区房这个政策是怎么回事，国家不知道？,0,0,0
财经张三丰,2021-07-26:2021-07-27,50,20,双减政策,4663655221691340,1900727147,有不少香港基金经理表示，最近外资在陆续卖出中国资产。其原因主要有三条：一是前面配置消费的仓位较高，但目前市场的估值体系发生了变化；二是机构对于教培双减政策的担心并未减弱，而且有所发酵；三是美国方面表示，在美上市的中国公司必须披露潜在的政策风险，否则可能违反法律。市场担心，美国会就中国公司信息披露问题展开正式调查。 收起d,1,1,1
罗春彦,2021-07-26:2021-07-27,50,20,双减政策,4663655188402667,1038485715,优质的教育资源总是稀缺的，权势总会造成新的不公平，如果真正公平的话，为什么不全国统一命题统一录取 这么多年来教培机构的发展，基本是企业家、资本家或者骗子办学，没有走上教育家办学和专业教师办学的道路。因为政府把教培机构的门槛设得比较高，而对办学人本身的要求比较低#教育##双减政策# 抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,2
曲径2592016233,2021-07-26:2021-07-27,50,20,双减政策,4663655121295611,2592016233,当教育消费成为一项社会巨量产业时，这背后所体现的就是财富导向之下的中国教育分层。『“双减”政策的时代逻辑：从“人为资本奴”到“资本为人控”』O“双减”政策的时代逻辑：从“人为资本奴”到“资本为人控”,0,0,0
育见新闻,2021-07-26:2021-07-27,50,20,双减政策,4663654749047462,6020516658,"【20210727CETV1《e视界》】
7月27日精彩看点：
●提高学校教育质量、提升课后服务水平，落实“双减”政策，学校如何发挥好“主阵地”作用？
●痛失金牌运动员泪洒赛场，我们该树立怎样一种金牌观？老将谢幕，奥运精神永存，站上赛场，拼搏过就是英雄！
●沉浸式体验加红色剧情，红色剧本杀如何为党史学习教育注入“年轻态”？延展的“红色剧本杀”，融合文旅到底能走多远？
敬请关注！ LCETV新闻的微博视频 收起d",0,0,0
股巨基先生,2021-07-26:2021-07-27,50,20,双减政策,4663653599809721,7658481794,有不少香港基金经理表示，最近外资在陆续卖出中国资产。其原因主要有三条：一是前面配置消费的仓位较高，但目前市场的估值体系发生了变化；二是机构对于教培双减政策的担心并未减弱，而且有所发酵；三是美国方面表示，在美上市的中国公司必须披露潜在的政策风险，否则可能违反法律。市场担心，美国会就中国公司信息披露问题展开正式调查。 收起d,0,0,0
三垒股份sz002621,2021-07-26:2021-07-27,50,21,双减政策,4663652748099882,6501761342,美吉姆 sz002621 美吉姆：“双减政策”对主营业务不存在重大影响，点击链接查看更多->O美吉姆：“双减政策”对主营业务不存在重大影响,1,0,0
天津南开教育,2021-07-26:2021-07-27,50,21,双减政策,4663652458433585,6471271579,专题 | 天津市教科院马开剑：“双减”政策对于学生成长成才的意义 | “双减”在行动O专题 | 天津市教科院马开剑：“双减”政策对于学生成长成才的意义 | “双减”在行动,0,0,3
摩根士丹利华鑫基金,2021-07-26:2021-07-27,50,22,双减政策,4663648750405465,1739950431,今日的再次大跌，主要是市场悲观情绪的延续所致。随着教育双减、反垄断等政策的落地，市场开始担忧部分行业公司的未来业绩。而政策的严厉程度，也对市场情绪造成了持续性影响。 #投资# #理财# #基金# O市场再次下跌！你需要知道这些……|市场点评,0,0,0
网络传播研究,2021-07-26:2021-07-27,50,22,双减政策,4663647672468547,1901698813,#双减政策能治好教育内卷吗？#微议三@南风窗：每个身处其中的人都被迫去补习，待到所有人都补习了，能考上的还是只有那么多孩子。我们的代价却是付出了更多的钱、时间和精力。不能培训了，那孩子的学力如何提高？减轻学生负担，根本之策在于全面提高学校教学质量，做到应教尽教，强化学校教育的主阵地。O新东方，学而思，残废 收起d,0,0,1
荔枝APP,2021-07-26:2021-07-27,50,22,双减政策,4663647210837275,3194572524,"#双减政策的落地能缓解鸡娃焦虑吗#
#双减政策#近日正式落地，教育卷中卷能否休矣？其实，教育公平、减少攀比，才是缓解鸡娃焦虑的关键因素。
在越发偏离教育初心的当下，来@荔枝播客 搜【许倬云】听#90岁许倬云反思教育# 业界与家长重新审视教育的本质与焦点，学生为自我成长中的问题找到新答案。还有许倬云亲述求学故事，以及梁启超、王国维众多大师的治学之道。 L荔枝APP的微博视频 收起d",186,226,379
乔爸在海淀,2021-07-26:2021-07-27,50,22,双减政策,4663647202970735,1661601105,"丧偶式教育，危害到底有多大？

你的老公是不是天天说自己忙，每天要应酬，晚上回到家孩子都睡了？
周末在家也不好好陪孩子，就知道刷手机打游戏？
不陪孩子，还指望着孩子能拥有自己希望的自信和勇气？
今天聊聊什么是丧偶式教育，它的危害有多大。
#全民暑假计划#

#奥运助威季##双减政策的落地能缓解鸡娃焦虑吗# 亲子育儿 L乔sir和他的朋友们的微博视频 收起d",89,9,42
不会网络暴力的wjh,2021-07-26:2021-07-27,50,23,双减政策,4663644027880629,5861164816,"双减政策，个人看来是极其不合理的。
一方面，在教育资源极其丰富的大都市，孩子们不缺这些。那农村呢？农村孩子在这个越来越卷的时代，反而丧失了参与竞争增加优势的一个途径。
另一方面，国内已经有日趋完整的教育公司和教育体系，吸收了大量有才能有知识的80-90后，这些公司创造利益的同时，解决了一部分就业问题，解决了一部分家长和学生需求，同时互联网的普及，让小村小镇里的学生同样能享受到一流的教育资源。这种一举n得的行为，被国家打掉，是否真的经过深思熟虑？
另外，不可否认的，从中国的国情来看，从教育的现状来看，读书任然是大部分孩子走出平庸走出贫穷的唯一途径，这种让中下层子弟失去云梯，富家子弟如履平地的政策，我一定要说一句，不妥！ 收起d",0,1,1
大风视频,2021-07-26:2021-07-27,50,23,双减政策,4663643721438783,6928905395,"【积极响应“双减”政策 西安学大教育给老师培训编程课】校外培训机构是否会被全面关停、未来如何发展……这成为了包括教培机构和家长们共同关注的焦点问题。

26日12时许，在学大教育西安交大校区，正在对来自全国各校区80名教师进行编程课程培训。据来自北京的学大教育集团班课业务负责人张桂珺说：“我们学大教育迅速响应国家的‘双减’政策，我们在西安对全国80名优秀教师进行为期5天的高强度编程课程培训，这些老师都是各校区的精英老师，学科背景上符合编程课程要求的老师，同时也结合了教师自身发展意愿及职业发展规划，在培训结束时将以‘一对一’说课的方式进行考核，通过才能上岗并发放上岗证书，这些老师后续也将在各校区孵化、复制、引导更多的学科教师进行转型。”
华商报记者 邓小卫 付启梦 编辑 邓小卫 L大风视频的微博视频 收起d",0,0,1
老孔家的海伦姑娘,2021-07-26:2021-07-27,50,23,双减政策,4663643210517755,2560751842,总结为一句话：鸡娃不如自鸡#双减政策#,0,0,2
股指携手股票-南阳,2021-07-26:2021-07-27,50,24,双减政策,4663641406444636,6331530042,"这两天的下跌有外资的担忧导致的恐慌抛售，主要还是双减政策落地，以及监管层对于垄断行业的态度，外资担心政策预期不确定性，出现抛售这一点从港股可以看出。

但是A股连续两天的放量下跌，也说明并非完全由外资主导，尤其领跌的全是白酒、医药、家电等往期白马股，今天下午锂电板块也被拖下水，传统消费股和新能源赛道是外资重仓的领域，也是传统基金重仓的领域。

昨晚传来的消息是中美谈判并不理想，双方都很强硬。但是美国能主动到中国来谈判，说明现在比我们着急，毕竟已经连续5个月CPI高涨。

上午农业和稀土还挺坚挺，也是基于这一方面原因，当然，到了下午泥沙俱下，是完全被市场悲观情绪带动。 收起d",0,0,0
