id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4785967816508376,LA4pLrj7O,3702523900,宁波镇海检察,#每日一习话#·香江潮涌【#丰富一国两制事业发展新实践#】习近平：深圳要建设好中国特色社会主义先行示范区，创建社会主义现代化强国的城市范例，提高贯彻落实新发展理念能力和水平，形成全面深化改革、全面扩大开放新格局，推进粤港澳大湾区建设，丰富“一国两制”事业发展新实践，率先实现社会主义现代化。这段话出自2020年10月14日习近平总书记在深圳经济特区建立40周年庆祝大会上的讲话。香港、澳门回归祖国后，重新纳入国家治理体系，走上了同祖国内地优势互补、共同发展的宽广道路，“一国两制”实践取得举世公认的成功。在我国全面建成小康社会，面对世界经济格局不断深度调整，国际政治秩序体系深度重塑的新发展背景下，推进粤港澳大湾区建设对于不断提升“一国两制”伟大事业的新实践具有重大战略意义。近两年，中央先后出台一系列政策文件加快推进粤港澳大湾区建设，如《深圳建设中国特色社会主义先行示范区综合改革试点实施方案（2020—2025年）》明确提出，支持深圳在更高起点、更高层次、更高目标上推进改革开放，增强在粤港澳大湾区建设中的核心引擎功能，努力创建社会主义现代化强国的城市范例；《横琴粤澳深度合作区建设总体方案》和《全面深化前海深港现代服务业合作区改革开放方案》则为促进澳门经济多元适度发展、支持香港经济社会发展、提升粤港澳合作水平、构建对外开放新格局勾勒新蓝图。最近，国务院印发《广州南沙深化面向世界的粤港澳全面合作总体方案》，明确加快推动广州南沙为深化粤港澳全面合作，打造立足湾区、协同港澳、面向世界的重大战略性平台。粤港澳大湾区是新时代推动形成全面开放新格局的新尝试，更是推动“一国两制”伟大事业的新实践，对于推动三地经济运行规则衔接、机制对接，深化祖国内地和港澳特区在金融、教育、服务、贸易等方面的交流合作，实现全面连接和深度联动具有重大意义。2021年，粤港澳大湾区经济总量约12.6万亿元，比2017年增长约2.4万亿元。在香港回归祖国25周年之际，粤港澳大湾区建设将为香港全面参与国家发展战略、巩固和提升竞争力、深度融入国家发展大局，保持长期繁荣稳定提供新的战略支撑和强大动力；同时，也将为丰富“一国两制”伟大事业的新实践，探索区域治理、全球治理、国际合作与人类社会新的文明生活方式提供新示范。本期特约专家：李晓兵南开大学台港澳法研究中心L央广网的微博视频,,,,"每日一习话,丰富一国两制事业发展新实践",1,0,4,2022-06-30 07:58,iPhone客户端,,"http://f.video.weibocdn.com/o0/F8Jh7aAglx07Xf5GhXZu01041200JM830E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636213&ssig=sNEG6lILoA&KID=unistore,video",
4785967812576201,LA4pLaObD,3600956903,临沂生态环境,【#香港回归25周年纪念曲祝福#】“送你送你，祝福永不断；轻轻地飘，寻觅无边路远；借那鸟语，路上细添温暖；拜托清风，奉上衷心，祝福千串。”一首#周深粤语演唱祝福#，献礼#香港回归祖国25年#。祝福祖国，祝福香港！L人民日报的微博视频,,,,"香港回归25周年纪念曲祝福,周深粤语演唱祝福,香港回归祖国25年",31,12,14,2022-06-30 07:58,微博视频号,,"http://f.video.weibocdn.com/o0/Hu3evusWlx07Xetkocwo010412033Vu50E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636213&ssig=z%2BN89Ie6NI&KID=unistore,video",
4786028260625270,LA5Zg2CF0,6626982544,用户6626982544,白云过山峰明珠焕新彩——写在香港回归祖国25周年之际O白云过山峰明珠焕新彩——写在香港回归祖国25周年之际,,,,,0,0,0,2022-06-30 11:58,学习强国客户端,['https://wx1.sinaimg.cn/large/007eu8Tely1h3q4v5dlytj3046046glg.jpg'],,
4785967733410306,LA4pDejaW,7646523870,深深小耳朵肆,#周深粤语演唱祝福#由周深@卡布叻_周深演唱《祝福》，庆祝香港回归25周年祝福祖国，祝福香港@卡布叻_周深￼咪咕音乐的微博视频,,,卡布叻_周深,周深粤语演唱祝福,0,0,0,2022-06-30 07:58,Android,,,
4785967393409434,LA4p5eiWS,2339634231,河南政府网,#郑州供港快车开行48年绕地球800圈#【这条“生命线”见证#河南与香港的情谊#】1962年，香港食品供应紧张，原对外贸易部和原铁道部共同开创编号为751、753和755的三趟快车，分别从上海、武汉和郑州始发，为香港运送活畜禽和鲜果时蔬，被形象地称为“三趟快车”，直到2010年退出历史舞台。郑州开行的755次列车，开行48年来安全运行3200万公里，相当于围绕地球800圈。在香港回归祖国25周年、“三趟快车”开行60周年之际，让我们一同随亲历者踏上这趟鲜为人知的列车，见证河南与香港的情谊L河南日报的微博视频,,,,"郑州供港快车开行48年绕地球800圈,河南与香港的情谊",0,0,2,2022-06-30 07:56,微博视频号,,"http://f.video.weibocdn.com/o0/7Q4sQNGvlx07Xf6C60P601041202dwvj0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636213&ssig=wJg7ezIbmn&KID=unistore,video",
4786043595526163,LA6nZnbBF,1804337021,河南农大烟草学院团委,#烟丝儿微分享#【#航拍看香港十二时辰#】粮船湾的超级火山绿意盎然，烟火氤氲的香港街头色彩斑斓。错落的天桥，穿梭的电车，翻滚的海浪，热闹的夜市……看视频↓↓总台纪录片《空中看香港》带你俯瞰东方之珠的美景！祝贺香港回归祖国25周年！（via.@央视新闻)L央视新闻的微博视频,,,央视新闻,"烟丝儿微分享,航拍看香港十二时辰",0,0,0,2022-06-30 12:59,微博视频号,,"http://f.video.weibocdn.com/o0/pCbZ1ioYlx07XdDE2c7S01041202vqvc0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636213&ssig=m%2BshoW%2F%2FTM&KID=unistore,video",
4786073878661771,LA7aPAljZ,5044281310,澎湃新闻,【庆祝香港回归祖国25周年特别节目】7月1日，香港回归祖国25周年纪念日。中共中央总书记、国家主席、中央军委主席习近平将出席庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼。6月30日，中央广播电视总台推出《庆祝香港回归祖国25周年特别节目》。澎湃新闻的微博直播,,,,,10,3,36,2022-06-30 14:59,微博直播平台,,,
4785967375844851,LA4p3owvN,7354913268,玉台梅花,王一博wyb#和王一博一起分享香港印象#王一博#王一博#同度二十五载，青春恰逢盛世，和@UNIQ-王一博一起祝福香港回归祖国25周年，不负青春，勇往直前！LYIBO-OFFICIAL的微博视频,,,UNIQ-王一博,"和王一博一起分享香港印象,王一博",0,1,1,2022-06-30 07:56,王一博超话,,"http://f.video.weibocdn.com/o0/roL6l48Mlx07Xe9dJbcI0104120024kS0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636213&ssig=aNEcI8qGd0&KID=unistore,video",
4785967317387034,LA4oXuZHI,2118205862,宁夏新闻网,#每日一习话#·香江潮涌【#丰富一国两制事业发展新实践#】习近平：深圳要建设好中国特色社会主义先行示范区，创建社会主义现代化强国的城市范例，提高贯彻落实新发展理念能力和水平，形成全面深化改革、全面扩大开放新格局，推进粤港澳大湾区建设，丰富“一国两制”事业发展新实践，率先实现社会主义现代化。这段话出自2020年10月14日习近平总书记在深圳经济特区建立40周年庆祝大会上的讲话。香港、澳门回归祖国后，重新纳入国家治理体系，走上了同祖国内地优势互补、共同发展的宽广道路，“一国两制”实践取得举世公认的成功。在我国全面建成小康社会，面对世界经济格局不断深度调整，国际政治秩序体系深度重塑的新发展背景下，推进粤港澳大湾区建设对于不断提升“一国两制”伟大事业的新实践具有重大战略意义。近两年，中央先后出台一系列政策文件加快推进粤港澳大湾区建设，如《深圳建设中国特色社会主义先行示范区综合改革试点实施方案（2020—2025年）》明确提出，支持深圳在更高起点、更高层次、更高目标上推进改革开放，增强在粤港澳大湾区建设中的核心引擎功能，努力创建社会主义现代化强国的城市范例；《横琴粤澳深度合作区建设总体方案》和《全面深化前海深港现代服务业合作区改革开放方案》则为促进澳门经济多元适度发展、支持香港经济社会发展、提升粤港澳合作水平、构建对外开放新格局勾勒新蓝图。最近，国务院印发《广州南沙深化面向世界的粤港澳全面合作总体方案》，明确加快推动广州南沙为深化粤港澳全面合作，打造立足湾区、协同港澳、面向世界的重大战略性平台。粤港澳大湾区是新时代推动形成全面开放新格局的新尝试，更是推动“一国两制”伟大事业的新实践，对于推动三地经济运行规则衔接、机制对接，深化祖国内地和港澳特区在金融、教育、服务、贸易等方面的交流合作，实现全面连接和深度联动具有重大意义。2021年，粤港澳大湾区经济总量约12.6万亿元，比2017年增长约2.4万亿元。在香港回归祖国25周年之际，粤港澳大湾区建设将为香港全面参与国家发展战略、巩固和提升竞争力、深度融入国家发展大局，保持长期繁荣稳定提供新的战略支撑和强大动力；同时，也将为丰富“一国两制”伟大事业的新实践，探索区域治理、全球治理、国际合作与人类社会新的文明生活方式提供新示范。本期特约专家：李晓兵南开大学台港澳法研究中心L央广网的微博视频,,,,"每日一习话,丰富一国两制事业发展新实践",2,0,0,2022-06-30 07:56,微博视频号,,"http://f.video.weibocdn.com/o0/F8Jh7aAglx07Xf5GhXZu01041200JM830E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636213&ssig=sNEG6lILoA&KID=unistore,video",
4786043482014157,LA6nO8rYp,1702140952,林凡Marcooo,#万水千山总是情#东方之珠、深情相伴，家国天下、血脉相连，文艺星火、时代同行。香港回归祖国25周年了，哪些#香港印象#铭刻在了你的心间，让我们一起来寻找和分享吧！L林凡Marcooo的微博视频,,,,"万水千山总是情,香港印象",10198,8468,11612,2022-06-30 12:59,微博视频号,,"http://f.video.weibocdn.com/o0/8NWdVSxelx07XfsRREZy010412003JGf0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636213&ssig=IwUJDZYL%2Fb&KID=unistore,video",
4786043343602522,LA6nAf7bc,3059282287,香港经济导报,小导君带你看丨开幕倒计时2天！香港故宫之瑰宝震撼来袭为庆祝香港回归祖国25周年，备受瞩目的香港故宫文化博物馆还有两天就对外开放啦！相信不少朋友已经摩拳擦掌，期待着！#香港故宫文化博物馆抢先看##香港故宫文化博物馆#L香港经济导报的微博视频,,,,"香港故宫文化博物馆抢先看,香港故宫文化博物馆",2,0,1,2022-06-30 12:58,微博视频号,,"http://f.video.weibocdn.com/o0/wVxJoA6Olx07XfsPIWfC01041200MXUB0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636213&ssig=2EPj1tCA7h&KID=unistore,video",
4786073831478578,LA7aL6cE2,3380541084,蚌埠日报,人民日报任仲平纵论香港回归祖国25周年O网页链接,,,,,0,0,0,2022-06-30 14:59,微博 weibo.com,,,
4786073819942774,LA7aJFIzk,6189120710,央视军事,【独家视频丨习近平即将抵达香港】中共中央总书记、国家主席、中央军委主席习近平6月30日下午乘专列即将抵达香港，出席将于7月1日举行的#庆祝香港回归祖国25周年大会#暨香港特别行政区第六届政府就职典礼，并视察香港。@央视新闻L央视新闻的微博视频,,,央视新闻,庆祝香港回归祖国25周年大会,8,0,47,2022-06-30 14:59,微博视频号,,"http://f.video.weibocdn.com/o0/1f9Ne6Rxlx07XfAUWR8Q010412008llo0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636213&ssig=E10Z7DTUya&KID=unistore,video",
4786043242679742,LA6nqbf7E,7462193109,WS偏执狂,为庆祝香港回归祖国25周年，香港红馆将举办晚会，艺人包括刘德华、谭咏麟、谢霆锋、陈伟霆等。#太平山顶奶茶店里都是国旗#,,,,太平山顶奶茶店里都是国旗,4,3,43,2022-06-30 12:58,,"['https://wx3.sinaimg.cn/large/00890Bjnly1h3q6l20di6j30u00y6wkk.jpg', 'https://wx1.sinaimg.cn/large/00890Bjnly1h3q6l1ngwtj30u00zbq7s.jpg']",,
4786043188675488,LA6nkAoTe,1816852673,罗庄发布,【#20万深圳市民欢送驻港部队#！#回归前夜深圳街头这一幕燃爆了#】1997年7月1日零点，香港正式回归祖国。25年前，香港回归前夜，20万深圳市民走上街头夹道欢送，亲眼见证了驻港部队从深圳进入香港的燃情时刻。香港回归25周年，祝愿香港的明天更加美好，伟大的祖国更加繁荣昌盛。@第一现场第一现场的微博视频L第一现场的微博视频,,,第一现场,"20万深圳市民欢送驻港部队,回归前夜深圳街头这一幕燃爆了",0,0,0,2022-06-30 12:57,微博视频号,,"http://f.video.weibocdn.com/o0/j94igT4ulx07XeBvy2Ug01041201q4Cd0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636213&ssig=CamZt0Fo9N&KID=unistore,video",
4786073736057112,LA7aBppJm,1813124744,海口网,香港回归祖国25周年特别报道O网页链接香港牵动我的心（6）丨“一国两制”就是这么走过来的O香港牵动我的心（6）丨“一国两制”就这么走过来的“总书记关心的事情，我们一定要落实好”O“总书记关心的事情，我们一定要落实好”【明珠耀香江】习言道丨“香港的命运从来同祖国紧密相连”O【明珠耀香江】习言道丨“香港的命运从来同祖国紧密相连”【沿着总书记的足迹】建设新时代大美新疆O【沿着总书记的足迹】建设新时代大美新疆香港各界庆回归洋溢喜庆气氛O香港各界庆回归洋溢喜庆气氛,,,,,0,0,0,2022-06-30 14:59,微博 weibo.com,,,
4786073731858957,LA7aB7NBb,6092162496,定西融媒,（庆祝香港回归祖国25周年）东方之珠绽放耀眼中国红O（庆祝香港回归祖国25周年）东方之珠绽放耀眼中国红,,,,,0,0,0,2022-06-30 14:59,360安全浏览器,,,
4785953099220921,LA421CGMx,3266943013,央视网,【#这些你记忆里的香港腔调#】#你模仿过哪些港风#“勁”、“叻”、“愛”.....还记得你是从《谈判专家》《警察故事》《一代宗师》......哪个港剧中听到的这些字吗？一大波港风“回忆杀”来袭，这些独具风格的腔调，哪一个让你港风的DNA动了？@宋琳纳#好一朵美丽的紫荆花##驻港部队仪仗女兵又酷又飒##香港回归祖国25周年##一国两制就这么走过来的##印象中的经典港片台词#,,,宋琳纳,"这些你记忆里的香港腔调,你模仿过哪些港风,好一朵美丽的紫荆花,驻港部队仪仗女兵又酷又飒,香港回归祖国25周年,一国两制就这么走过来的,印象中的经典港片台词",120,125,354,2022-06-30 07:00,微博 weibo.com,"['https://wx3.sinaimg.cn/large/003z5L7fly1h3q0gjywpbj60u01hctio02.jpg', 'https://wx4.sinaimg.cn/large/003z5L7fly1h3q0gjynvcj60u01hcwot02.jpg', 'https://wx2.sinaimg.cn/large/003z5L7fly1h3q0gjz1cvj60u01hc7ed02.jpg', 'https://wx4.sinaimg.cn/large/003z5L7fly1h3q0gjyrrpj60u01hck1802.jpg', 'https://wx2.sinaimg.cn/large/003z5L7fly1h3q0gjydvuj60u01hc48j02.jpg', 'https://wx4.sinaimg.cn/large/003z5L7fly1h3q0gjyob3j60u01hcdpy02.jpg', 'https://wx3.sinaimg.cn/large/003z5L7fly1h3q0gk5bqdj60u01hcwp202.jpg', 'https://wx4.sinaimg.cn/large/003z5L7fly1h3q0gk57ayj60u01hcn7z02.jpg', 'https://wx1.sinaimg.cn/large/003z5L7fly1h3q0gk5kurj60u01hcqde02.jpg']",,
4786042941736324,LA6mW7hHe,2206820037,成都公安,【#香港回归25周年纪念曲祝福#】“送你送你，祝福永不断；轻轻地飘，寻觅无边路远；借那鸟语，路上细添温暖；拜托清风，奉上衷心，祝福千串。”一首#周深粤语演唱祝福#，献礼#香港回归祖国25年#。祝福祖国，祝福香港！L人民日报的微博视频,,,,"香港回归25周年纪念曲祝福,周深粤语演唱祝福,香港回归祖国25年",12,6,30,2022-06-30 12:57,微博视频号,,"http://f.video.weibocdn.com/o0/Hu3evusWlx07Xetkocwo010412033Vu50E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636213&ssig=z%2BN89Ie6NI&KID=unistore,video",
4786042924696057,LA6mUjHER,1794784892,娱乐点点点将,#那些启蒙你职业理想的港剧角色#今年也是香港回归祖国的25周年，我相信你在这个港剧中会有很多的感受吧，港剧好像就是我们小时候的企划书。#港剧中的有为精神#,,,,"那些启蒙你职业理想的港剧角色,港剧中的有为精神",22,22,23,2022-06-30 12:56,,"['https://wx3.sinaimg.cn/large/6afa3e7cly1h3q6h8n51yj20u018mds1.jpg', 'https://wx4.sinaimg.cn/large/6afa3e7cly1h3q6h9b6k8j20dw0ioac9.jpg', 'https://wx4.sinaimg.cn/large/6afa3e7cly1h3q6ha6sxdj20u01607iz.jpg', 'https://wx1.sinaimg.cn/large/6afa3e7cly1h3q6hav3saj20u01907ew.jpg', 'https://wx1.sinaimg.cn/large/6afa3e7cly1h3q6hb5zyxj20s614in3c.jpg', 'https://wx4.sinaimg.cn/large/6afa3e7cly1h3q6hbjdp0j20u00eqn1d.jpg', 'https://wx4.sinaimg.cn/large/6afa3e7cly1h3q6hbswopj20b40emdh9.jpg', 'https://wx4.sinaimg.cn/large/6afa3e7cly1h3q6hc96eqj20p210jag5.jpg', 'https://wx2.sinaimg.cn/large/6afa3e7cly1h3q6hcjfbxj20j60y3wko.jpg']",,
