text,mid
好事多磨 加油😊,4668094193076236
宝，我昨天还被面试官训哭了呢，不怕呢，都会好的,4668094193076236
每个人都会闪闪发光的 慢慢来 会好的,4668094193076236
同感，每天最开心就这25分钟。我们全家都很喜欢那个外教 ，今天是我约到的最后一节她的课，问她有无微信，她说没有。,4668080213723275
是哪个机构。久趣英语说已经报了课的能继续上完，我还在犹豫要不要报,4668080213723275
转发微博,4668080213723275
创业之路太坎坷了，这两年尤其魔幻,4668079235402498
生活，一半是回忆，一半是继续。忘不掉的是回忆，继续的是生活，错过的，就当是路过,4668072810255775
找工作找工作,4668072810255775
是教育改革了吗,4668779403415244
其实家长对英语培训的需求还是很庞大的。以后外教一对一要成为历史了，中教一对一的需求会更大吧？,4668779403415244
我也不知道以后要做什么了 我都没有一技之长 这几年光长年龄了,4668779403415244
同样的职业不过是我直接辞了，哈哈哈😄准备玩2个月再说，放心，我预感教育生命力顽强，永不凋谢，上有政策下有对策。,4668779403415244
我挺想当老师的 当老师真的不好嘛,4668779403415244
要不转行吧,4668779403415244
做家教也蛮好。因为我自己有孩子嘛，还是喜欢让孩子在家附近上一些小班课。,4668779403415244
双减政策是什么呀？——师范生弱弱举手🙌🏻 提问,4668779403415244
机构有没有带出来愿意跟着自己的学生？说不定可以自己在家开班，收一些学生一对一上课,4668779403415244
我现在就是学英语的，在考虑要不要考教师资格证，但其实我对教师不感兴趣，家里人又让我考一个有备无患，害，以后也不知道出来能做什么,4668779403415244
抱抱虾虾,4668779403415244
不是同行不太懂，但是加油啊,4668779403415244
我是英语教育毕业的，没走教育这条路，做的外贸，现在也是不好干,4668779403415244
线上呢，不是很懂，加油,4668779403415244
一对一自己家教吧，按小时计费也挺好的,4668779403415244
不要提前焦虑 关上一扇门就会打开一扇窗 政策也是一阵一阵的 放心,4668779403415244
唉 你在哪里啊？ 我们两情况一样 迷茫,4668779403415244
英语在各大学校算主科，很受欢迎的,4668779403415244
我学师范的。。。但是我不想当老师打算考公务员了,4668779403415244
以后一对一可能会增加,4668779403415244
要不试着攻一攻笔译吧，英语专业真的很坑，我现在外贸生不生死不死地吊着，在打算考公了,4668779403415244
只能去私立学校了，公立学校也会聘请一些老师，但我们学校英语老师超多，都带其他科目了，所以基本不聘英语老师，可以跨专业,4668779403415244
加油！作为曾经的同行,4668779403415244
大家一起加油啊，抱抱你！,4668779403415244
机构不好做。老师们更难走！！,4668779403415244
跟你情况一样，迷茫ing,4668779403415244
我也在找工作，也是这行,4668779403415244
啊这，我还是英语专业师范生呢,4668779403415244
做点家教吧，需求很大的,4668779403415244
抱抱,4668779403415244
不太懂，还是想说加油,4668779403415244
同教培行业，刚进这个行业一年多，想着也是想赶紧能上岸就上岸吧，也不知道教培行业的明天在哪,4668779403415244
感谢相遇，不问过去，放眼未来，一路前行，披荆斩棘，无所畏惧。肖战未来可期，平安顺遂！@X玖少年团肖战DAYTOY,4668779403415244
小班教学咋样 或者趣味英语 比如说戏剧英语 我儿子英语课还是要混一混的 起码培养语感,4668779403415244
去私立学校应该可以吧？,4668779403415244
当老师真的前景不好吗？我一直想当老师啊，(现高三)，求楼主解答,4668779403415244
抱抱，或许可以试试去做家教,4668779403415244
十二年义务教育，看还有家长卷不？,4668768028983402
宇宙的尽头,4668764085290958
礼貌问下现在香港教培行业有受到影响嘛？,4668763888685517
请问香港跨境学生不受双减政策影响吗,4668763888685517
要不是还房贷早辞职了，没钱花也不受这个气。,4668762735251677
你这房咋算，婚前财产吗？还是你领证了,4668762735251677
抱抱,4668762735251677
孩子只是没有课上，其实可能只是没有喜欢的老师的课上。对于老师来说面临没有收入没有工作或者工作量剧增工资下降。但凡懂一点换位思考也能讲几句人话。,4668762735251677
@焦焦焦焦大神,4668762160372330
转发微博,4668762160372330
焦虑的我，鼓起胆子继续偷着做,4668762160372330
蹲蹲蹲！,4668762160372330
@今天不减肥明天不一定 我的教资白考了,4668762160372330
好及时 我是不是应该先放弃初中教师资格证考试先全力考研啊,4668762160372330
美术教育专业的学生有点信心,4668762160372330
@那就来口奶茶,4668762160372330
只顾着看建昆老师帅脸了，都听不进去内容,4668762160372330
有回放吗,4668762160372330
教培行业的我,4668762160372330
建昆老师讲的好清晰～不愧是考神，yyds,4668762160372330
。,4668762160372330
同问，已经交了一万学费了,4668762140446487
一样的烦恼，真是愁死人了,4668762140446487
集美加油啊,4668762013572751
太难了！不过还是加油呀！相信你！！！,4668762013572751
讲啥,4668761255187592
只是学科类而已,4668760382768746
一定要这样妈，让爷好好上课会死吗,4668758737820395
教育公平先从不分班开始，一个小学生上完五年级就要被分班，何谈公平教育，校长亲自领着初二学生选技校专业，惹众怒,4668758737820395
浦东新区，感觉并没任何影响,4668758737820395
希望有双减的配套措施！,4668758737820395
我要投诉潭州教育，地址潭州教育全球总部长沙市高新区岳麓西大道588号芯城科技园10栋。 1、培训机构资质不全 2、办学条件良莠不齐 3、为招生采取虚假宣传. 4、交钱后想退费很难,4668758737820395
强烈呼吁上海小学初中不要再搞重点班实验班，上海大学附属学校6年级，2个重点班，6个平行班，对孩子不负责，对国家政策不负责,4668758737820395
服了，太恶心了,4668758737820395
学科培训暑期不再开课、严禁组织中小学生联考 全国多地推动“双减”细则落地,4668758737820395
今天发现兰迪不能上，找班主任没有回应，也不知道怎么办,4668754598566150
可以线上一对一,4668754598566150
笑死 哪有时间去,4668753793255634
培训爷爷奶奶姥姥姥爷我觉得更有前途.,4668753793255634
搞个60岁电竞班,4668753793255634
培养孩子都不生了，培养父母？国家能饶了你？,4668753793255634
父母不用上班吗,4668753793255634
@写男孩的小程序-郁结,4668753793255634
还玩，换汤不换药，活该哦,4668753793255634
。,4668753793255634
神奇了培训父母？,4668753793255634
本科符合条件还是趁早考编吧..感觉之后会越来越卷,4668749125523841
我觉得一对一不可，比起你想的，真的赚不到很多钱。不如去找份稳定编制工作,4668749125523841
我觉得考研挺好的我今年考上编还是想接着考全日制研究生，不想在小县城,4668749125523841
我师范专业，有教资，也是双减被裁，迷茫,4668749125523841
我是通过考研。学校不承认机构的经历，所以想直接进公立很难。,4668749125523841
可能等读完研出来就要求本硕专业一致了（并不了解，胡乱猜测）,4668749125523841
建议考研,4668749125523841
@_人间杨枝甘露,4668749125523841
建议考研，可以考二年制专硕，系统提升一下自己的专业素养,4668749125523841
宇宙的尽头是体制，所以考编！,4668749125523841
上海不是出来政策连艺术类都不让做了吗,4668737900513047
老师们会更辛苦吗,4668737259834876
减负吗,4668737259834876
有外教吗,4668730720916169
可以改成英语口才 英语戏剧之类的打擦边球吗,4668730720916169
"走出国门,去国外培训汉语.让汉语成为世界通用语.",4668728744084423
"实则，无奈之举啊，先不说教学质量如何，但是，成年人有这么好糊弄的吗？富人看不上，穷人没时间，这就是给中产准备的吧。别最后变成""出轨班""就行了",4668728744084423
学而思也转型了呢,4668728744084423
我尼玛.这个就过分了。,4668728744084423
中国缺少的就是父母教育，从结婚前结婚后，小孩以后，夫妻之间，老了以后，这是一个很大的学问，写好了，对未来小孩对姥姥的自己都有好处,4668728744084423
哈哈哈,4668728744084423
什么都铲除 以后孩子能有出息吗？,4668728744084423
父母培训班，孩子只是旁听,4668728744084423
转型的同时还有成千上万没有完成课业，退款无门的家长。,4668728744084423
需要孩子陪读吗？,4668728744084423
@好想快乐呀 笑死,4668728744084423
父母上课，孩子旁听。,4668728744084423
不要让父母输在起跑线上？？,4668728744084423
佛眼低垂处，生死皆疲劳[2021],4668728744084423
父母和孩子 总要有一个在路上,4668728744084423
哈哈哈哈,4668728744084423
@张全蛋 大预言家？,4668728744084423
我昨天也想到了，但父母哪有时间和精力,4668728744084423
真的能做到杜绝吗？还是让补课换个形式而已？考试不改革，课堂没学明白的，家长补吗？有条件的是不是还是可以请一对一在家学？,4668728061462357
以前老师身上是墨水味，现在老师身上都是香水味,4668728061462357
三十年后长沙的学生们会学到关于2021年展开的这场声势浩荡的“文化大革命”,4668728061462357
培训比正值赚钱多了,4668728061462357
好还是不好？,4668728061462357
@Scarlett兒 一起维权,4668726937131251
是不是说不可抗力因素不退钱,4668726937131251
双减是跑路的理由？？她想要跑，有无数个理由@广州教育 况且广州这边一点动静都没有，该续费的还是续费,4668726937131251
教育改革改成什么了？,4668726937131251
唉,4668726937131251
又是骗家长的血汗钱,4668726937131251
建议是去调查调查广州艺佰画室,4668726937131251
没有法律没有权利可言了，竟然会有这种事，真的很失望,4668726937131251
因为这个双减，我好像没那么爱国了，心寒，把人民逼的走投无路，处置资本主义，但是普通老百姓却深受其害，国家改革，却要人民买单,4668726937131251
怎么这两天就看到两家机构跑路的没报道的不知还有没有？是不是不准开小中学培训机构了？,4668726937131251
栗志退款,4668726937131251
@广州教育 不管事？,4668726937131251
长沙学渡也跑路了,4668726937131251
@广州教育,4668726937131251
存在便有道理，为什么校外培训能兴起，一来学校放学较早家长还没下班，二来各科难度比以前深，学校布置家长改作业变成常规。教育不是一方的问题，家长可以负责家庭教育，但学校教授最基础知识概念是否已经抓到位，布置给学生的作业是否有针对性。对于校外培训的乱象支持严惩，而不是一刀切。,4668726937131251
退费无门，无人理,4668726937131251
难怪登不了了,4668726937131251
我没退款呢,4668726937131251
一次交几万的都要谨慎啊！,4668726937131251
骗钱,4668726937131251
K12,4668726937131251
教育改革成了大型圈钱现场，执法不管家长怎么办,4668726937131251
双减政策措施真实厉害。,4668726937131251
我的钱也没退,4668726937131251
栗志还我们的血汗钱！！！！！！！,4668726937131251
@biuboon,4668726937131251
我也还有7780，现在投诉无门，谁来为我们主持公道？,4668726937131251
之前还想投简历给这家，广州很有名的机构,4668726937131251
双减政策只是一个借口，我们已经了解栗志属于中介机构，不是教育机构，八月份教育局也根本没有管他，他只是给自己跑路找了个借口而已。,4668726937131251
这真的没办法了吗！真的没人来管管吗！,4668726937131251
@凉风喂蚊,4668726937131251
有人拍脑袋做决策，有人拍屁股圈钱走人，就是没有人负责善后，留下一堆堆遗留问题。,4668726937131251
好家伙，还在BOSS上投了简历来着，没去面试。,4668726937131251
之前去过面试 幸好试工做了几天觉得不喜欢就没继续了,4668726937131251
我们要传播正能量传播正义,4668726937131251
政策下来这么久，一直不管事？是不是机构老板都和你们打好招呼了？@广州教育,4668726937131251
“名人”竟在我身边，这个教育机构本来就很多差评！不过家长的钱白交了！！,4668726937131251
这个机构真的过于垃圾了。,4668726937131251
有家长维权群吗？怎么处理退款？,4668726937131251
他们是有预谋的！课程销售人员7月15号通知我说课程用完了要充值，我本来打算不充了，但是想到孩子准备开学了，就又冲了120个课时，费用是9830，送了6个课时，现在还剩余119个课时还没用。,4668726937131251
还我的血汗钱，骗子，说什么退费都是骗人的,4668726937131251
恢复教育机构吧，给那些需要的家长，不需要的家长可以不用去啊,4668726937131251
为什么没火啊，这件事情影响范围那么大，无声无息了就，那么多人报警，没法维权了嘛？,4668726937131251
看来有分店也是很难搞,4668726937131251
避雷一家公司：广州远大信息发展有限公司（软件是叫远大小状元，去年疫情两个月加班什么的算下来到手1w多，实际就给我最低基本工资4k，而且还不补回来那种，后来开工也不通知我，吊着我让我自己离职不用给赔偿金,4668726937131251
我就觉得去上一堂课收一次钱这样比较好,4668726937131251
我是北京家长.还有学费13085元没退呢，黑心的栗志老板，迟早要对你自己做的事付出代价,4668726937131251
作为深受其害的家长之一，栗志这种打着国家双减政策旗号招摇撞骗的机构真的是太无耻了，说企业本身是负成本运营，那你还在明知破产的情况下还不停催家长预存缴费？？结果政策一出台就借由双减政策哄骗家长说是迫于政策压力？跟家长发个公告就让家长为他的烂摊子买单吗？,4668726937131251
只喊双减，不管退费，改革的成本让人民买单,4668726937131251
卧槽，之前还去这里面试了，还好没过,4668726937131251
教员也辛辛苦苦赚的课酬也没发,4668726937131251
一百多个员工的机构都这样跑路了，,4668726937131251
骗家长的血汗钱,4668726937131251
改革后，不可以去机构，这是拼爹娘的文化吗,4668726937131251
#格燃教育不退学费# 格燃教育也是如此！！！,4668726937131251
还我血汗钱,4668726937131251
带一条#密逃大厦退款无期#,4668726937131251
趁政策漏洞向家长打劫的黑心商家🙏🙏🙏,4668726937131251
我带的学生家交了几十堂客的钱，昨天问什么时候上课，我才知道她交钱了，这个栗志教育太黑了，也没有问我们老师是不是继续带下学期，就收别人的钱。现在家长一分钱没拿到，诶。,4668726937131251
已经被各种跑路伤透了心 早学会不一次性缴费了,4668726937131251
我们被骗了啦！钱都没得退！投诉无门。12315都是废的,4668726937131251
课时不退，没人管了，我们家长怎么办,4668726937131251
@envy李小白,4668726937131251
作孽啊,4668726937131251
栗志卷款跑了，报警投诉各个职能部门都在踢皮球，谁都说不是自己管辖范围。那老百姓的血汗钱都化水了。我们每月还纳税，去养一群不干活的公务员。大小培训机构全倒闭吧，免得天天被骚扰电话烦。,4668726937131251
越是学霸越是不需要补课，越是学渣越需要花钱,4668726937131251
员工的工资都没发，家长的课时费没退，直接卷款跑路了，真的太丧心病狂了，希望法律可以严惩无良老板！,4668726937131251
立案调查,4668726937131251
我想南京政泽教育培训中心（托马斯英语夫子庙校区）曝光教育机构以双减名义为由，套路家长钱财后不退费，而派出所不作为以合同纠纷为由不采取措施，任由法人消失在群众眼皮下，现在分流家长还写侮辱性条款！不签就不给转学。投诉无门希望媒体曝光,4668726937131251
群在哪里？我们也还有课时没上完,4668726937131251
有维权群吗？,4668726937131251
每年大部分辅导班老师都会参加考编，该考的还是会考，只不过现在催生焦虑，竞争会更激烈。,4668725821968392
冲就完了 我非师范小白 没有任何教育经历 去年进面 今年上岸合肥 怕什么上班的人笔试不一定如你,4668725821968392
目测可能会更难，毕竟辅导班老师能考编制的，也来考编，如果明年还有高校毕业生政策，那真的是雪上加霜,4668725821968392
但是私立招生减半 学生还是得去公立 所以公立学校教师肯定会扩招,4668725821968392
我一直在教育机构上班，其实每年我的同事们有教资的都会去考编。所以我感觉，应该也多不到哪去...,4668725821968392
辅导班老师不每年都考嘛，怕什么,4668725821968392
反正辅导班老师面试占优势,4668725821968392
感觉差不多。每年考编的老师当中，不都是在辅导班，或者私立工作的。,4668725821968392
辅导班老师不一定考的过你呀，就向目标冲！别有太多杂念，这些都是绊脚石！,4668725821968392
冲就完了,4668725821968392
现在可以约课，能不能上不知道，我约了明天的课,4668725410142020
我还有4万多币欲哭无泪啊,4668724612695815
我一年多前就开始申请退款了，一直说给退，财务审核通过，上个月还打电话说一周支付宝必到账，结果到现在还没退，也已经没人理了,4668724612695815
我们也是出现了这个情况，以前的业务员说已经辞职了，说这个是政府的政策，她也是受害人，让我自己问其他老师，结果电话不通，负责人也不通过微信。我认为，这是不是过河拆桥的行为？即使公司倒闭了，员工是不是把事情解决完再走呢？,4668724612695815
我还剩2570个币,4668724612695815
我的受理了，给我一分没退，把我的剩余a币全弄没了。绝了,4668724612695815
我还有14000+,4668724612695815
怎么申请退，现在已经找不到客服了,4668724612695815
今天不能约课了，没有老师了,4668724612695815
我也还有15699A币，问班主任，根本不理我这搽,4668724612695815
不晓得一共有多少人需要退款？,4668724612695815
早上看到已经预约的课都自动取消了，上不了呢,4668724612695815
我和你情况一样,4668724612695815
优秀的🦐,4668723053200589
去学校好难啊僧多粥少,4668711241516941
没有这么多学校让那么多老师去啊,4668711241516941
下学期又知道要忙成什么样了,4668706242432432
私我,4668705404096244
双减政策对于我们师范生影响不是很大哦，而且小学教育专业研究生出路还是有一定选择性的 不用那么悲观哈 你不应该考虑小学教育专业会不会发展更差 而是对于你目前来说是否还有更好的选择,4668705404096244
小学教育准研一学姐的个人想法 既来之则安之啦,4668705404096244
转发微博,4668703796626763
说个屁，老板都活不下去了，有的还是负债，还考虑给你赔偿，政府做的事情，政府应该赔偿差不多，,4668703796626763
外教 就是在进行意识形态传播,4668698164724370
彻底干死,4668698164724370
喜事,4668698164724370
孩子们学英语没坏处，工作了解世界都有用,4668698164724370
中国英语,4668698164724370
支持并建议禁止外教参加小初高的线上及线下补课班，禁止以外教名宣传。,4668698164724370
啊哦，之前看新闻说很多外国人在疫情期间靠这个维生呢,4668698164724370
换吧,4668695814865997
听说了，都在准备换工作,4668695814865997
下半年考教资的估计会大幅减少,4668695814865997
为什么有人担心1v1私教，这样的老师就是万里挑一的，有钱都请不到,4668695814865997
昨天部门刚通知 全部裁完 原地失业,4668695814865997
亲身体会就知道，转行了还要做的好，生活质量进一步提高太难了。不光要付出多的多的心血，风险也不一样。,4668695814865997
我一个专科生师范毕业的，想去辅导机构干一两年，结果遇上了疫情，再碰上政策，在广州这个地方直接失业，被迫去了工厂打工。已经怀疑人生了。不如初中就应该出来打工得好。,4668695814865997
专业不对口，去不了学校，只能改行，从头开始，太难了,4668695814865997
我们公司开始变相裁员了，不赔偿，不辞职就调撑死,4668695814865997
编程的35以后修电脑，运营的送外卖,4668695814865997
都回学校当老师 md考编更卷了,4668695814865997
土老弟，老哥今晚想吃火爆双脆,4668695814865997
😀,4668695814865997
@兰英-SF,4668695814865997
去那些私立学校当老师，工资高一些,4668695814865997
若这时候出来几个因为这个失业造成社会恶性事件的，我们的政策是否又会松动,4668695814865997
我上次看dy上的一个段子 开考研班 爸爸妈妈带娃儿一起上课哈哈哈,4668695814865997
只要鸡娃不消失，这些东西就不会消失,4668695814865997
塞翁失马，焉知祸福,4668695814865997
这个行业受影响的人上千万 唉 国家这次太狠了 已经在辞职的边缘啦,4668695814865997
这几年旅游行业简直惨不忍睹,4668695814865997
夜场娱乐业应该加快开放。,4668695814865997
1对1的家教总可以了吧,4668695814865997
保险经纪人，代理人，企业讲师，也不错,4668695814865997
考公务员、事业编,4668695814865997
请问瓜瓜龙正价老师，近期会裁员吗,4668695814865997
其实机构里百分之八十的老师没有能力在学校教吧,4668695814865997
当年下岗潮的那些工人出路在哪？,4668695814865997
转行太难，心态不好的，这个时候容易崩,4668695814865997
我打算学视频编辑搞自媒体了,4668695814865997
打造个人ip怎么弄,4668695814865997
早教机构有影响吗？,4668695814865997
还好我跑路早，不过线上教育是真的累，销售成分还高，跟想象的老师南辕北辙,4668695814865997
我想反驳一下，编制才是宇宙的尽头，外面的教培公司永远比不上编制以内，所以请不要把考编当做是低一等的选择，更不要以为编制比不上教培，编制才是最佳的选择。,4668695814865997
大多数培训老师为什么去机构，那不就是因为没有学校要嘛？,4668695814865997
医疗行业也是一片哀嚎,4668695814865997
看来考编会更卷,4668695814865997
我在k12做咨询，目前疫情和政策的影响话，学生都不好招了，准备转成人教育。,4668695814865997
没有私立学校了,4668695814865997
@FxNuoooo,4668695814865997
这都是什么意思呀，我正准备去一个教育培训公司,4668695814865997
请问这些可以消化多少人,4668695814865997
我也觉得我要失业了,4668695814865997
1v1私教，只能如此了，单干,4668695814865997
收拾收拾考编吧,4668694971818113
躺了两周了,4668694971818113
艺术类限制吗,4668694971818113
姐妹 你哪个机构,4668694971818113
躺尸加1,4668694971818113
＋1考驾照中😂,4668694971818113
到了年龄就没办法辣,4668694971818113
➕1,4668694971818113
躺了第五天打卡,4668694971818113
😂,4668694971818113
＋1,4668694971818113
我们机构就剩我一个运营了，哈哈哈哈,4668694971818113
+1,4668694971818113
想要壁纸 能给个原图吗,4668694552118633
谁压力小呢，我们这些普通老百姓那个没有压力？最近看奥运有一个感触，14岁小将全红婵夺金，家境很差的她8岁就开始练跳水，你说她苦不苦呢？压力大不大呢？ 我不想以偏概全，我只是想说，不管是成年人还是小孩，想出人头地，想翻身，不都是要付出努力么？,4668692057557746
是不是这就印证了那句俗语，选择大于努力？在很多行业发生巨变的今天，不只是教培行业在改变，很多行业都在变革，既然都不好过，那就好好想想自己能做什么，以及之后哪些行业不会出现大的震荡，既然没路就停下来，好好看看要走哪条路。浅薄的认识,4668691616367265
呵呵，有什么样的家长就有什么样的孩子！,4668690752082180
老师上大课，孩子本身基础有高有低，还有不好好听讲跟不上的孩子，但是家长通通视而不见，老觉得自己孩子不会就是老师不教。,4668690752082180
质疑国家意志，拉出去斩了,4668690752082180
国家不是推职业教育呢嘛，大有前途啊！,4668687569651268
想浪漫浪漫浪漫浪漫浪漫浪漫浪漫浪漫浪漫浪漫浪漫,4668687569651268
时代的一粒尘 落在任何人身上都是一座山,4668687569651268
k12的羹 现在成固体了,4668687569651268
喵🐱,4668687569651268
职业教育为什么也不好做了呀,4668687569651268
挺难的，看看能不能改行吧，总得找点出路,4668687569651268
就是你知道你要上班的前一天也就是暑假开学，你被告知公司不干了，不能上班了，到现在都很抑郁在想到底转不转行哎,4668687569651268
哎妈呀 我刚要考教师资格证 这就失业了？#教培行业失业人员出路在哪#,4668687569651268
31 即将失业，无语死了，不知道以后会怎么样，真想死了得了，有没有考虑到底层老百姓的难处,4668687569651268
哎 麻了,4668687569651268
每次一出政策就有一批人不知所措……,4668687569651268
已经毕业很多年#赵泳鑫想·浪漫#,4668687569651268
毕业是千万个不同的夏天有千万个相同的故事。,4668687569651268
喵 🐱咪咪 喵 喵喵喵喵咪,4668687569651268
好焦虑，明年就要毕业了，好焦虑 都不知道何去何从，又没有一技之长，天天失眠头发也大把大把的掉,4668687569651268
我也做这行的，现在在家待业，不知道干点啥呢,4668687569651268
双减现在是高中都一起执行了，分分钟失业,4668687569651268
好难啊,4668687569651268
职业教育也许到了瓶颈期，只能想自己的办法了,4668687569651268
喵了个喵喵咪🐱,4668687569651268
逛广场碰到想浪漫了,4668687569651268
太难了，自考人更难，想去学校，都过了招聘日期,4668687569651268
泱泱大国，这么多人，教育为本，优秀之人的努力从幼儿园就要开始，更何况初中的孩子，命运的改变不可能到了高中才开始准备，况且课外辅导又不是强迫，愿者能者来之，宁可让孩子玩游戏无所事事，也不给上辅导课……,4668687569651268
同样开学前一天八月末尾被通知最后一天班，然后校区就没了，失业在家,4668687569651268
我就打算回老家躺平了 也不准备继续工作了...辛辛苦苦攒了几年经验，毫无用处,4668687569651268
好家伙 直接好家伙 我们这边还没开始,4668687569651268
这次改革力度挺大的，我们这边不是试点的都开始有动静了,4668687569651268
哈哈哈哈哈哈哈苦中作乐有,4668687569651268
喵 喵 喵喵喵咪 喵喵喵咪🐱,4668687569651268
每个行业都不好做，找到适合自己的就是最好的,4668687569651268
咪咪喵 咪咪喵 咪🐱,4668687569651268
运气太好了🐱//@苏瑾年的苏:逛广场碰到想浪漫了,4668687569651268
双减为了生孩子，孩子爸妈都失业了，怎么生孩子，没有收入来源，又要重新来过吗？谁能熬的住,4668687569651268
就在想孩子暑假干嘛去？,4668687569651268
啥时候咱才能成二线城市,4668686864484388
鸿星尔克在绵阳居然还有分公司,4668686793706994
后悔现在才看到，每个月15号都被恶心一遍。工资说推迟发就推迟发，一副吃定员工的嘴脸,4668686579535582
也许生育率不是缓慢下滑，而是急剧下滑，这么看，一切举措似乎合理了许多,4668674059538609
什么是双减政策哇,4668673774585878
只要年龄不到35，问题都不大,4668670406559870
鬼知道,4668670406559870
。,4668670406559870
懂行,4668670406559870
内江没有被试点啊 一样有影响吗？,4668668552677998
好久没来看小可爱了，又长大了,4668667985657892
不仅有新筷子，还有新碗,4668667985657892
"全国除了教育部门,没有哪个政府部门每出台一项政策反对声都盖过赞成的吧。教育风向摇摆不定,今天随文识字,明天单元整合;政策一刀切。教育摆脱资本的操控,是正确引导,规范行业,满足差异化需求才是良性的教育。",4668660310868089
我要投诉潭州教育，地址潭州教育全球总部长沙市高新区岳麓西大道588号芯城科技园10栋。 1、培训机构资质不全 2、办学条件良莠不齐 3、为招生采取虚假宣传 4、交钱后想退费很难,4668660310868089
怎么没有评论呢？,4668660310868089
我也买了课要退，才上一节，现在联系不上他们了,4668657945284650
我也是，7.31联系客服要退费，至今没有人跟我联系，后来电话就一直打不通了,4668657945284650
根本打不通电话，去深圳的12345投诉吗,4668657945284650
我还有500节课没上呢，都不知道怎么办好,4668657945284650
已经完全联系不上了，政策出来就是这样全部由老百姓买单吗？,4668657945284650
不知道在那些教育博主那里买的奶茶课，能不能给协调退费。,4668657945284650
转发微博,4668657470801101
让孩子放下手机走进运动场,4668657470801101
家长一定要给孩子树立好榜样,4668657470801101
快转,4668657470801101
双职工，房贷，四个老人的养老，996已经让一个家庭面目全非了，你让我亲子活动？我也想,4668657470801101
家长应该带孩子运动,4668657470801101
职业教育怎么了？考试，一个班总有第一名和最后一名，但考试成绩不好不代表这些孩子没前途。一个社会必须要有职业教育，社会要转变对职业教育的歧视。,4668654194530581
是，我也这么想的。让那些不好意思认命的人心安理得的认命,4668654194530581
事实上并不是的，有钱人依然会单独请一对一老师，也许之前还能负担得起培训班，如果政策后没钱负担一对一的只能认命。,4668654194530581
人间清醒,4668654194530581
总结的很到位,4668654194530581
我不是家长。是孩子。不过还是很认同是怎么回事。一天就抓那些没有用的…,4668654194530581
电话18200213949,4668652908185691
还挺聪明，没用手机敲,4668650898853144
待着家里更安全啊。,4668646079073527
几岁可以吃🍰,4668645403266599
大实话！,4668643717677283
真相了,4668643717677283
讲真，屁股永远决定不了脑袋，屁股再灵活多变，脑袋不动，坐标位置也不会动。,4668643717677283
吉姆·罗杰斯先生对经济大势的判断常有独到之处，他告诫，“任何常识每隔15年都会迎来戏剧性的反转”。,4668635367609195
转发微博,4668632519409855
好文！,4668632519409855
现在知道为啥有那么多奇葩的人因为有那么多奇葩的爸妈,4668632234202714
土豪请私教本来也管不了的，政策是针对机构的,4668628601146728
说得好！,4668628593804906
亲民转公 对老师有什么说法吗？,4668628593804906
蜂大在手，底气我有！,4668626832200959
呀呀，我的夸奖上墙啦,4668626832200959
中东叙利亚,4668618190881133
不至于吧，人家正经职业不偷不抢，这么说人家怕是有那个大病,4668618190881133
爬🙏,4668618190881133
培训机构该管管了，太猖狂了,4668618190881133
博关注博眼球博得清新脱俗超脱人类，呵呵,4668618190881133
我怎么感觉楼主是在替失业的教培行业鸣不平，他这算黑色幽默还是啥，。，原谅我读不懂了,4668618190881133
你可能是当年父母没让补课没考上大学的,4668618190881133
大家没看出来是反讽吗？,4668618190881133
这些人都有文化，当今只有你愿不愿意做，没有饿着的人。惜日知青下乡回城又下岗文化不高，想想他们是怎么活过来的。,4668618190881133
哈哈哈哈哈哈,4668618190881133
果然是瞎说,4668618190881133
优越感极强的人也是内心自卑的人,4668618190881133
果然是瞎说八道,4668618190881133
教培行业再乱象丛生，用你这个键盘侠在这里叫了？挂的大V，去看看你的微博下面有几个人评论，好好经营自己的业务吧,4668618190881133
无非就是怕这群韭菜变强了，都考上大学了，没人去一线当蓝领工人,4668618190881133
这风凉话果然跟放屁一样,4668618190881133
一个行业的诞生和消失，都是有原因的。双减一刀切，治标不治本，只要是应试教育下分等，就必然会有家长想自己的孩子挣脱底层。国家的政策出发点是好的，但是真的能做到公平吗？其实不是，暗流涌动，该补的还在补。一个政策下来，更依了那句话：寒门难再出贵子。,4668618190881133
一群不会读书的人而已,4668618190881133
就事论事，教育体制改革是国家时代大事，就算与您无关，也没必要这样抨击一个行业从业人员吧！不求同理心，您这热闹看得真够带劲的！别急，下一个抨击的没准就是您这个行业呢！别回复，谢谢！,4668618190881133
夺笋啊,4668618190881133
确实是有乱来的，但是也不必这么一棍子打死一船人。就像当年开始自动售票一样，不需要售票员了，难道能证明所有的售票员都有问题？而且最重要的是国家一直不给放编本身就是供过于求,4668618190881133
“拍照搜题”就说惰化思维了！昨天那个说取消英语的主课程的人是这样说的:说有那么多智能翻译，根本不需要全民去学英语！,4668618190881133
嘴够毒的。,4668618190881133
中东非洲那么好，你怎么不去？特么的做个人说人话很难吗？傻😒B,4668618190881133
词条都被禁了,4668618190881133
你跟你名字一样！没必要说话这么损毒吧！我不信千万教培还没好人了！纠根结底是谁在贩卖焦虑？没有大背景烘托，焦虑都无处贩卖！谁的问题？ 另外，您说去非洲，去中东谋职是吧，还真是个好走向，这么优厚的待遇，得留给您，去非洲当网红吧，大马猴🐒肩膀上一骑，小直播一开，美哉！,4668618190881133
我日尼玛,4668618190881133
你🐎没了,4668618190881133
